Sec2|Node11|Edge1,"[[1, 'v1']]"
Sec2|Node11|Edge2,"[[2, 'v2', 'v1'], [1, 'v2']]"
Sec2|Node11|Edge3,"[[1, 'v2'], [1, 'v1']]"
Sec2|Node11|Edge4,"[[1, 'v1']]"
Sec2|Node11|Edge5,"[[1, 'v1'], [2, 'v2', 'v1']]"
Sec2|Node11|Edge6,"[[2, 'v2', 'v1'], [1, 'v1']]"
Sec2|Node11|Edge7,"[[2, 'v2', 'v1'], [1, 'v1']]"
Sec2|Node11|Edge8,"[[1, 'v2'], [1, 'v1']]"
Sec2|Node2|Edge1,"[[2, 'co3', 'co2'], [1, 'v5'], [1, 'v4'], [2, 'v6', 'co2'], [2, 'v1', 'co1'], [2, 'v3', 'v2'], [2, 'v4', 'co1'], [1, 'co1'], [2, 'co1', 'v5']]"
Sec2|Node2|Edge2,"[[1, 'co2'], [2, 'v3', 'co2'], [1, 'v5']]"
Sec2|Node2|Edge3,"[[1, 'v4'], [2, 'v7', 'v6']]"
Sec2|Node2|Edge4,"[[1, 'v7'], [2, 'v5', 'co3']]"
Sec2|Node2|Edge5,"[[1, 'co3'], [1, 'v6'], [1, 'v7']]"
Sec2|Node2|Edge6,"[[1, 'v5'], [2, 'v1', 'v6'], [2, 'v3', 'v7'], [2, 'v7', 'co3']]"
Sec2|Node2|Edge7,"[[1, 'co2'], [1, 'v2']]"
Sec2|Node2|Edge8,"[[2, 'v1', 'co1'], [1, 'co3'], [2, 'v4', 'v3'], [1, 'v1'], [2, 'co2', 'v1']]"
Sec2|Node24|Edge1,"[[2, 'co9', 'co5'], [2, 'co4', 'co5'], [1, 'co9'], [1, 'co5'], [2, 'co6', 'co9']]"
Sec2|Node24|Edge2,"[[1, 'co7'], [2, 'co1', 'co2'], [1, 'co6'], [2, 'co8', 'co3'], [1, 'co1'], [1, 'co4'], [2, 'co2', 'co4'], [1, 'v1']]"
Sec2|Node24|Edge3,"[[1, 'co8']]"
Sec2|Node24|Edge4,"[[2, 'co3', 'co1'], [2, 'co7', 'co4']]"
Sec2|Node24|Edge5,"[[2, 'v1', 'co9'], [2, 'co3', 'co2'], [2, 'co1', 'co4'], [1, 'co9']]"
Sec2|Node24|Edge6,"[[1, 'co9'], [2, 'co1', 'co3'], [2, 'co4', 'v1'], [2, 'co7', 'v1'], [2, 'co8', 'co3'], [1, 'v1'], [1, 'co5'], [1, 'co7']]"
Sec2|Node24|Edge7,"[[1, 'co2'], [2, 'co9', 'v1']]"
Sec2|Node24|Edge8,"[[1, 'co1'], [1, 'co3'], [2, 'co5', 'co3'], [2, 'co7', 'co8'], [2, 'co5', 'v1']]"
Sec2|Node22|Edge1,"[[1, 'v14']]"
Sec2|Node22|Edge2,"[[2, 'v8', 'v12'], [2, 'v11', 'v19'], [1, 'v1'], [2, 'v8', 'v11'], [1, 'v19'], [2, 'v4', 'v17']]"
Sec2|Node22|Edge3,"[[1, 'v4'], [1, 'v2'], [2, 'v1', 'v17'], [2, 'v4', 'v11'], [1, 'v9'], [2, 'v3', 'v11'], [2, 'v19', 'v9'], [2, 'v12', 'v8']]"
Sec2|Node22|Edge4,"[[2, 'v8', 'v2'], [2, 'v12', 'v19'], [1, 'v3'], [2, 'v19', 'v5'], [2, 'v19', 'v21'], [1, 'v1'], [1, 'v16'], [1, 'v12'], [2, 'v17', 'v12'], [2, 'v10', 'v2']]"
Sec2|Node22|Edge5,"[[1, 'v5'], [2, 'v6', 'v3'], [2, 'v6', 'v1'], [2, 'v3', 'v7'], [1, 'v2'], [1, 'v19']]"
Sec2|Node22|Edge6,"[[1, 'v3'], [2, 'v19', 'v10'], [2, 'v8', 'v6'], [1, 'v9'], [1, 'v14'], [2, 'v21', 'v11'], [1, 'v2'], [1, 'v17'], [1, 'v4']]"
Sec2|Node22|Edge7,"[[2, 'v18', 'v9'], [2, 'v3', 'v15'], [2, 'v14', 'v17']]"
Sec2|Node22|Edge8,"[[1, 'v14'], [1, 'v2'], [1, 'v7'], [2, 'v10', 'v2'], [2, 'v20', 'v10'], [2, 'v6', 'v19'], [1, 'v16'], [1, 'v20']]"
Sec2|Node21|Edge1,"[[2, 'v5', 'v2']]"
Sec2|Node21|Edge2,"[[1, 'co2'], [1, 'v7'], [2, 'co2', 'v5'], [2, 'v2', 'v1']]"
Sec2|Node21|Edge3,"[[1, 'v1'], [1, 'v7'], [1, 'v2'], [1, 'co1']]"
Sec2|Node21|Edge4,"[[2, 'co3', 'co1'], [2, 'v5', 'v6'], [1, 'co2'], [2, 'v2', 'co3'], [2, 'co2', 'v3'], [2, 'v4', 'v3'], [2, 'v5', 'co2'], [2, 'co1', 'co2'], [1, 'co3'], [1, 'v3']]"
Sec2|Node21|Edge5,"[[1, 'v7'], [2, 'v7', 'v5'], [1, 'co2'], [1, 'co3'], [1, 'v1'], [1, 'v4'], [2, 'v5', 'v3'], [2, 'co3', 'v2'], [2, 'co3', 'co1'], [1, 'v3']]"
Sec2|Node21|Edge6,"[[1, 'v1'], [2, 'co3', 'v7']]"
